Sector_ID,Latitude,Longitude,Azimuth,TA,Target,Popu_Type,Datetime,Province,Vendor,Total_Payload_GB,Total_DL_Payload(GB),UserThroughput,DL_Spectral_efficiency,Average_Reported_CQI,DL_PRB_UTILIZATION,Sector_Bandwidth(MHz),cell_availability_include_manual_blocking,ConnectedUser,PPM,UPM,Day,Hour,Label,OS
TH0419C,35.31789,51.64602,300,0.6185758023648649,1,Residential,2022-12-11 23:00:00,TH,Ericsson,10.991,10.136,23.465,1.364,8.956,24.474,75.0,100.0,104.64725,0.13514666666666666,1.3952966666666666,Sunday,23.0,City Capacity,0.0
TH0420A,35.71697,51.49995,65,0.7755927952576379,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.989,16.297,10.925,2.646,7.889,40.573,75.0,100.0,154.6635,0.21729333333333334,2.06218,Monday,23.0,City Capacity,0.0
TH0431B,35.76231,51.55169,230,0.6250527142857143,1,Residential,2022-12-13 23:00:00,TH,Huawei,39.244,36.255,13.123,1.655,9.166,72.105,75.0,100.0,292.658,0.48340000000000005,3.902106666666667,Tuesday,23.0,City Capacity,0.0
TH0439B,35.67485,51.46978,195,0.7671794871794871,1,Residential,2022-12-13 23:00:00,TH,Ericsson,27.427,24.803,9.335,1.294,8.607,63.14,75.0,100.0,211.2375,0.3307066666666667,2.8165,Tuesday,23.0,City Capacity,0.0
TH0440C,35.70209722,51.43594444,335,0.7947877652933832,1,Residential,2022-12-12 23:00:00,TH,Ericsson,11.413,10.331,21.032,2.553,9.162,26.649,75.0,100.0,96.4,0.13774666666666666,1.2853333333333334,Monday,23.0,City Capacity,0.0
TH0445A,35.65583,51.37763,65,0.8113605051664753,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.562,19.668,13.179,3.142,9.628,41.237,75.0,100.0,197.1665,0.26224,2.628886666666667,Monday,23.0,City Capacity,0.0
TH0445C,35.65583,51.37763,295,0.8898080660835762,1,Residential,2022-12-12 23:00:00,TH,Ericsson,14.97,13.59,18.677,2.71,9.519,33.022,75.0,100.0,127.3055,0.1812,1.6974066666666665,Monday,23.0,City Capacity,0.0
TH0446B,35.62677591,51.3989592,260,0.7631570192947438,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.237,21.463,5.487,1.927,7.381,73.372,75.0,100.0,205.975,0.28617333333333334,2.7463333333333333,Monday,23.0,City Capacity,0.0
TH0446A,35.62677591,51.3989592,80,0.7669732275656916,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.664,27.064,8.971,2.764,8.428,64.491,75.0,100.0,223.1665,0.36085333333333336,2.9755533333333335,Monday,23.0,City Capacity,0.0
TH0447C,35.73794,51.39811,325,0.334434,1,Residential,2022-12-14 23:00:00,TH,Huawei,10.689,9.699,28.351,1.785,9.811,17.889,75.0,100.0,62.371,0.12932,0.8316133333333333,Wednesday,23.0,City Capacity,0.0
TH0447A,35.73794,51.39811,60,0.4010551428571429,1,Residential,2022-12-14 23:00:00,TH,Huawei,12.326,11.374,26.661,1.622,9.646,23.092,75.0,100.0,80.376,0.15165333333333333,1.07168,Wednesday,23.0,City Capacity,0.0
TH0449B,35.80067,51.44061,130,0.3703069999999999,1,Residential,2022-12-10 23:00:00,TH,Huawei,21.831,19.537,19.789,1.636,9.22,39.314,75.0,100.0,141.137,0.2604933333333333,1.8818266666666668,Saturday,23.0,City Capacity,0.0
TH0449C,35.80067,51.44061,215,0.3854015714285715,1,Residential,2022-12-13 23:00:00,TH,Huawei,20.343,18.617,19.252,1.483,9.416,41.314,75.0,100.0,156.535,0.24822666666666668,2.0871333333333335,Tuesday,23.0,City Capacity,0.0
TH0449A,35.80067,51.44061,30,0.4573618571428571,1,Residential,2022-12-10 23:00:00,TH,Huawei,23.796,21.532,15.869,1.55,9.02,45.739,75.0,100.0,177.323,0.2870933333333333,2.364306666666667,Saturday,23.0,City Capacity,0.0
TH0452B,35.71336,51.27798,230,0.9176315789473685,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.773,19.618,17.427,3.144,9.263,41.1,75.0,100.0,164.136,0.2615733333333333,2.1884799999999998,Monday,23.0,City Capacity,0.0
TH0455C,35.76164,51.30026,190,1.122916666666667,1,Residential,2022-12-14 23:00:00,TH,Ericsson,50.789,46.046,2.747,1.589,8.77,95.445,75.0,100.0,483.41525,0.6139466666666666,6.4455366666666665,Wednesday,23.0,City Capacity,0.3607583894814023
TH0459A,35.63573,51.43041944,70,0.8299644865344776,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.319,27.748,6.584,2.428,8.276,75.28,75.0,100.0,269.083,0.3699733333333333,3.5877733333333337,Monday,23.0,City Capacity,0.0
TH0459C,35.63573,51.43041944,250,0.8390859581984104,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.05,22.908,13.619,2.82,8.893,53.5,75.0,100.0,194.269,0.30544,2.5902533333333335,Monday,23.0,City Capacity,0.0
TH0463A,35.64113,51.40692,105,0.8412494361750112,1,Residential,2022-12-12 23:00:00,TH,Ericsson,32.948,29.855,6.615,2.465,8.427,79.787,75.0,100.0,268.064,0.3980666666666667,3.574186666666667,Monday,23.0,City Capacity,0.0
TH0465C,35.6552,51.44458,270,0.80037820314912,1,Residential,2022-12-12 23:00:00,TH,Ericsson,35.603,32.578,7.796,3.199,8.675,67.071,75.0,100.0,240.7695,0.4343733333333334,3.21026,Monday,23.0,City Capacity,0.0
TH0465A,35.6552,51.44458,45,0.8072780278232405,1,Residential,2022-12-12 23:00:00,TH,Ericsson,32.431,29.116,6.301,2.497,8.45,76.814,75.0,100.0,347.817,0.38821333333333335,4.63756,Monday,23.0,City Capacity,0.0
TH0469C,35.60519,51.41483,280,0.8014233576642336,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.4,14.031,15.122,2.682,8.811,34.458,75.0,100.0,146.517,0.18708,1.95356,Monday,23.0,City Capacity,0.0
TH0473A,35.64516,51.44316,115,0.855876323496283,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.655,24.36,7.688,2.287,8.392,70.155,75.0,100.0,257.425,0.3248,3.4323333333333337,Monday,23.0,City Capacity,0.0
TH0474C,35.70766667,51.33185,310,0.8524002232765839,1,Residential,2022-12-12 23:00:00,TH,Ericsson,10.115,9.137,10.644,2.382,7.112,25.267,75.0,100.0,91.1,0.12182666666666667,1.2146666666666666,Monday,23.0,City Capacity,0.0
TH0474B,35.70766667,51.33185,215,0.914572312886888,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.241,18.657,7.422,2.017,7.086,60.925,75.0,100.0,159.761,0.24876,2.1301466666666666,Monday,23.0,City Capacity,0.0
TH0477A,35.635623,51.377045,90,0.7408527784459946,1,Residential,2022-12-12 23:00:00,TH,Ericsson,41.427,37.163,3.065,2.808,8.638,87.17,75.0,100.0,383.5555,0.4955066666666666,5.114073333333334,Monday,23.0,City Capacity,0.0
TH0477C,35.635623,51.377045,340,0.7460922509225093,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.355,26.282,9.433,3.039,8.642,56.961,75.0,100.0,196.5555,0.35042666666666666,2.62074,Monday,23.0,City Capacity,0.0
TH0480A,35.73776,51.28683,55,0.7589805825242719,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.399,22.032,14.027,3.139,9.12,46.234,75.0,100.0,205.5525,0.29376,2.7407,Monday,23.0,City Capacity,0.0
TH0480B,35.73776,51.28683,195,0.7601383874849579,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.348,22.753,9.667,2.587,8.625,57.935,75.0,100.0,257.8585,0.30337333333333333,3.4381133333333334,Monday,23.0,City Capacity,0.0
TH0481B,35.75801,51.51444,130,0.5222474285714286,1,Residential,2022-12-13 23:00:00,TH,Huawei,43.988,40.398,11.12,1.653,9.193,80.456,75.0,100.0,294.514,0.53864,3.9268533333333333,Tuesday,23.0,City Capacity,0.0
TH0488C,35.74565,51.51701,295,0.8083427142857142,1,Residential,2022-12-10 23:00:00,TH,Huawei,27.857,25.132,7.119,1.102,8.021,75.107,75.0,100.0,262.07,0.33509333333333335,3.4942666666666664,Saturday,23.0,City Capacity,0.0
TH0496A,35.79754,51.41302,40,0.5763198571428572,1,Residential,2022-12-10 23:00:00,TH,Huawei,29.763,27.37,14.019,1.532,8.775,58.81,75.0,100.0,166.258,0.36493333333333333,2.2167733333333333,Saturday,23.0,City Capacity,0.0
TH0499C,35.676776,51.401439,240,0.7476230353001804,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.872,19.575,11.041,2.543,8.747,50.697,75.0,100.0,217.9835,0.261,2.9064466666666666,Monday,23.0,City Capacity,0.0
TH0499B,35.676776,51.401439,150,0.9387282672396953,1,Residential,2022-12-12 23:00:00,TH,Ericsson,41.843,37.451,3.007,2.811,8.87,87.772,75.0,100.0,428.7445,0.49934666666666666,5.716593333333334,Monday,23.0,City Capacity,0.0
TH0501B,35.60246,51.44641,230,0.8206945510360706,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.654,18.658,10.649,2.304,8.423,53.353,75.0,100.0,207.5225,0.24877333333333335,2.766966666666667,Monday,23.0,City Capacity,0.0
TH0503B,35.58484,51.42088,130,0.9343123378155225,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.415,18.259,16.395,2.715,8.552,44.286,75.0,100.0,151.1415,0.24345333333333333,2.0152200000000002,Monday,23.0,City Capacity,0.0
TH0504A,35.60715,51.4392,30,1.130272237196766,1,Residential,2022-12-10 23:00:00,TH,Ericsson,33.771,31.026,6.872,1.472,8.713,69.402,75.0,100.0,268.74325,0.41368,3.5832433333333333,Saturday,23.0,City Capacity,0.0
TH0507A,35.74044,51.30501,65,0.7337346760070053,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.019,25.645,14.148,2.982,7.974,56.642,75.0,100.0,185.8025,0.3419333333333333,2.4773666666666667,Monday,23.0,City Capacity,0.0
TH0511A,35.66758,51.32319,85,0.5930401662049861,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.008,17.468,11.051,2.407,8.947,47.8,75.0,100.0,161.8055,0.23290666666666668,2.1574066666666667,Monday,23.0,City Capacity,0.0
TH0516C,35.68687,51.47043,255,0.4771224984839296,1,Residential,2022-12-14 23:00:00,TH,Ericsson,22.707,20.856,12.119,1.32,8.132,52.018,75.0,100.0,206.918,0.27808000000000005,2.758906666666667,Wednesday,23.0,City Capacity,0.0
TH0516B,35.68687,51.47043,150,0.7953693127736532,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.024,16.923,8.327,2.235,8.184,49.875,75.0,100.0,183.233,0.22563999999999998,2.4431066666666665,Monday,23.0,City Capacity,0.0
TH0520B,35.5166,51.15819,220,0.8553629094264186,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.805,27.339,14.2,3.302,9.266,54.524,75.0,100.0,182.2725,0.36451999999999996,2.4303,Monday,23.0,City Capacity,0.0
TH0520A,35.5166,51.15819,80,1.022281384394839,1,Residential,2022-12-12 23:00:00,TH,Ericsson,31.943,29.223,11.61,2.828,8.879,68.045,75.0,100.0,225.2275,0.38964,3.003033333333333,Monday,23.0,City Capacity,0.0
TH0524C,35.61675,51.47176,250,1.078662711090826,1,Residential,2022-12-12 23:00:00,TH,Ericsson,13.53,12.035,3.983,1.244,5.794,63.733,75.0,100.0,150.5945,0.16046666666666667,2.0079266666666666,Monday,23.0,City Capacity,0.0
TH0528B,35.72793,51.86781,110,0.8877585714285715,1,Residential,2022-12-10 23:00:00,TH,Huawei,22.949,20.326,1.531,0.751,6.221,89.063,75.0,100.0,335.743,0.27101333333333333,4.4765733333333335,Saturday,23.0,City Capacity,1.0
TH0529A,35.75168,51.5434,35,0.5220958571428571,1,Residential,2022-12-10 23:00:00,TH,Huawei,30.426,28.219,11.996,1.504,8.633,61.76,75.0,100.0,249.052,0.37625333333333333,3.3206933333333333,Saturday,23.0,City Capacity,0.0
TH0530C,35.61495,51.45608,310,0.7913157894736842,1,Residential,2022-12-14 23:00:00,TH,Ericsson,36.34,33.61,7.287,1.764,8.906,62.743,75.0,100.0,251.36525,0.44813333333333333,3.3515366666666666,Wednesday,23.0,City Capacity,0.0
TH0532C,35.70201402,51.47904167,215,0.9912395363811977,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.908,19.851,10.363,2.47,7.772,52.931,75.0,100.0,143.389,0.26467999999999997,1.9118533333333334,Monday,23.0,City Capacity,0.0
TH0532A,35.70201402,51.47904167,80,1.023235294117647,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.427,17.706,7.938,2.015,7.631,57.886,75.0,100.0,189.1635,0.23607999999999998,2.52218,Monday,23.0,City Capacity,0.0
TH0545C,35.78959,51.34418,230,0.7431747142857142,1,Residential,2022-12-10 23:00:00,TH,Huawei,46.1,42.127,5.288,1.526,8.397,90.909,75.0,100.0,363.928,0.5616933333333334,4.852373333333333,Saturday,23.0,City Capacity,0.0
TH0548A,35.81581,51.486611,60,0.7177707142857144,1,Residential,2022-12-10 23:00:00,TH,Huawei,29.873,27.095,6.045,1.403,8.558,63.563,75.0,100.0,267.783,0.3612666666666666,3.57044,Saturday,23.0,City Capacity,0.0
TH0559B,35.74638,51.55252,210,0.5148942857142857,1,Residential,2022-12-14 23:00:00,TH,Huawei,59.562,55.152,9.167,1.974,9.091,91.986,75.0,100.0,373.885,0.73536,4.985133333333334,Wednesday,23.0,City Capacity,0.4966236029156924
TH0559A,35.74638,51.55252,110,0.5783521428571429,1,Residential,2022-12-10 23:00:00,TH,Huawei,36.304,32.757,6.957,1.313,8.521,82.128,75.0,100.0,309.619,0.43676,4.128253333333333,Saturday,23.0,City Capacity,0.0
TH0565A,35.70592,51.48787,70,0.8297232824427481,1,Residential,2022-12-14 23:00:00,TH,Ericsson,25.379,22.843,15.846,1.568,8.41,47.966,75.0,100.0,182.8055,0.3045733333333333,2.4374066666666665,Wednesday,23.0,City Capacity,0.0
TH0568B,35.66827,51.47614,115,0.5949903194578896,1,Residential,2022-12-14 23:00:00,TH,Ericsson,22.39,20.215,10.012,1.148,7.462,58.007,75.0,100.0,183.8875,0.26953333333333335,2.451833333333333,Wednesday,23.0,City Capacity,0.0
TH0573C,35.81167,51.51462,260,0.7853601428571428,1,Residential,2022-12-10 23:00:00,TH,Huawei,32.303,29.623,8.98,1.356,8.8,71.904,75.0,100.0,258.949,0.39497333333333334,3.4526533333333336,Saturday,23.0,City Capacity,0.0
TH0577A,35.73403,51.47443,60,0.2949195171026157,1,Residential,2022-12-14 23:00:00,TH,Ericsson,37.953,34.842,3.564,1.427,8.686,80.411,75.0,100.0,327.7515,0.46456,4.37002,Wednesday,23.0,City Capacity,0.0
TH0578B,35.72561,51.4853,130,0.436676,1,Residential,2022-12-13 23:00:00,TH,Huawei,32.825,29.789,14.926,1.564,8.708,62.695,75.0,100.0,260.095,0.3971866666666667,3.4679333333333338,Tuesday,23.0,City Capacity,0.0
TH0582C,35.73869,51.52129,270,0.5431675714285715,1,Residential,2022-12-14 23:00:00,TH,Huawei,28.612,26.401,16.091,1.422,8.233,61.106,75.0,100.0,177.517,0.35201333333333334,2.366893333333333,Wednesday,23.0,City Capacity,0.0
TH0585D,35.7417,51.55165,315,0.4277768571428572,1,Residential,2022-12-13 23:00:00,TH,Huawei,33.797,30.961,14.464,1.496,8.916,68.157,75.0,100.0,237.861,0.4128133333333333,3.17148,Tuesday,23.0,City Capacity,0.0
TH0585A,35.7417,51.55165,75,0.454067,1,Residential,2022-12-14 23:00:00,TH,Huawei,35.779,30.558,11.742,1.384,8.669,72.671,75.0,100.0,291.177,0.40744,3.8823600000000003,Wednesday,23.0,City Capacity,0.0
TH0592C,35.61888,51.49027,180,0.9908827920865995,1,Residential,2022-12-11 23:00:00,TH,Ericsson,29.995,26.872,3.786,1.095,7.545,80.848,75.0,100.0,239.19975,0.35829333333333335,3.18933,Sunday,23.0,City Capacity,0.0
TH0593C,35.65213,51.33881,260,0.6667704011065007,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.44,25.483,12.989,2.948,9.15,56.937,75.0,100.0,210.828,0.3397733333333333,2.81104,Monday,23.0,City Capacity,0.0
TH0593B,35.65213,51.33881,150,0.6931382275132275,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.373,26.368,7.099,2.685,8.507,64.689,75.0,100.0,314.3025,0.3515733333333333,4.1907000000000005,Monday,23.0,City Capacity,0.0
TH0594C,35.62001,51.44351,225,0.8177396211976277,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.114,26.121,4.764,2.519,7.933,68.298,75.0,100.0,292.186,0.34828,3.895813333333333,Monday,23.0,City Capacity,0.0
TH0594A,35.62001,51.44351,25,1.158036433484107,1,Residential,2022-12-12 23:00:00,TH,Ericsson,32.326,29.41,7.992,2.863,8.351,67.673,75.0,100.0,295.3225,0.39213333333333333,3.9376333333333333,Monday,23.0,City Capacity,0.0
TH0599B,35.71747,51.34949,160,0.758813559322034,1,Residential,2022-12-10 23:00:00,TH,Ericsson,27.368,22.978,15.25,1.479,9.037,51.146,75.0,100.0,198.13625,0.30637333333333333,2.6418166666666667,Saturday,23.0,City Capacity,0.0
TH0602A,35.57188,51.15093,40,0.5772246941045607,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.311,10.872,17.722,2.421,8.667,29.573,75.0,100.0,82.747,0.14496,1.1032933333333332,Monday,23.0,City Capacity,0.0
TH0602B,35.57188,51.15093,135,0.7729958890030832,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.134,15.873,16.427,2.466,8.73,42.39,75.0,100.0,136.658,0.21164,1.8221066666666665,Monday,23.0,City Capacity,0.0
TH0607C,35.55498,51.17336,270,0.7298606935257567,1,Residential,2022-12-14 23:00:00,TH,Ericsson,35.947,33.132,4.002,1.583,8.155,68.903,75.0,100.0,237.104,0.44176,3.161386666666667,Wednesday,23.0,City Capacity,0.0
TH0608B,35.76219,51.29096,110,1.238245546088304,1,Residential,2022-12-14 23:00:00,TH,Ericsson,44.029,40.051,4.486,1.543,8.701,85.493,75.0,100.0,374.79575,0.5340133333333333,4.997276666666667,Wednesday,23.0,City Capacity,0.0
TH0610A,35.65247,51.49273,100,0.7470365212008666,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.256,27.131,8.982,2.642,8.452,67.626,75.0,100.0,249.464,0.36174666666666666,3.3261866666666666,Monday,23.0,City Capacity,0.0
TH0610C,35.65247,51.49273,290,0.7755190311418685,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.603,18.766,11.771,2.702,7.89,45.74,75.0,100.0,141.139,0.2502133333333333,1.8818533333333334,Monday,23.0,City Capacity,0.0
TH0611C,35.692219,51.441547,320,0.8016096979332273,1,Residential,2022-12-12 23:00:00,TH,Ericsson,18.289,16.887,17.149,2.985,8.925,37.257,75.0,100.0,146.4555,0.22516,1.95274,Monday,23.0,City Capacity,0.0
TH0611A,35.692219,51.441547,55,0.8195048486629445,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.787,14.708,12.916,1.994,8.098,48.578,75.0,100.0,139.823,0.19610666666666668,1.8643066666666668,Monday,23.0,City Capacity,0.0
TH0617B,35.59857,51.43724,195,1.079129165653126,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.201,20.096,11.448,2.671,8.38,49.549,75.0,100.0,169.136,0.26794666666666667,2.2551466666666666,Monday,23.0,City Capacity,0.0
TH0618A,35.70755,51.35298,80,0.7642714854866249,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.522,18.679,16.198,2.857,9.149,43.061,75.0,100.0,151.6635,0.24905333333333332,2.02218,Monday,23.0,City Capacity,0.0
TH0618C,35.70755,51.35298,280,1.154146326198523,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.817,17.488,14.528,2.628,8.569,43.826,75.0,100.0,151.2415,0.23317333333333332,2.0165533333333334,Monday,23.0,City Capacity,0.0
TH0621C,35.66958,51.49908,305,1.053861439312567,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.853,22.326,26.304,3.368,9.203,43.66,75.0,100.0,137.5085,0.29768,1.8334466666666667,Monday,23.0,City Capacity,0.0
TH0622C,35.59442,51.42338,355,1.087485719725819,1,Residential,2022-12-12 23:00:00,TH,Ericsson,31.186,28.326,5.115,2.496,8.214,74.748,75.0,100.0,283.2195,0.37768,3.7762599999999997,Monday,23.0,City Capacity,0.0
TH0623A,35.72355,51.45699,50,0.7333333333333334,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.725,24.735,13.863,3.304,9.077,49.313,75.0,100.0,202.3555,0.3298,2.6980733333333333,Monday,23.0,City Capacity,0.0
TH0626A,35.53925,51.2152,20,0.743098046443052,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.863,20.287,12.388,2.64,8.794,50.607,75.0,100.0,177.311,0.2704933333333333,2.3641466666666666,Monday,23.0,City Capacity,0.0
TH0630B,35.717187,51.315983,170,0.8338235294117647,1,Residential,2022-12-12 23:00:00,TH,Ericsson,16.435,14.685,14.523,2.524,8.521,38.329,75.0,100.0,147.3195,0.1958,1.9642600000000001,Monday,23.0,City Capacity,0.0
TH0630C,35.717187,51.315983,350,1.029112792297111,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.454,22.235,15.941,2.933,8.761,49.927,75.0,100.0,222.7,0.29646666666666666,2.969333333333333,Monday,23.0,City Capacity,0.0
TH0633B,35.74893,51.53011,100,0.4348687142857144,1,Residential,2022-12-14 23:00:00,TH,Huawei,25.831,23.709,17.017,1.523,8.564,51.241,75.0,100.0,210.523,0.31612,2.806973333333333,Wednesday,23.0,City Capacity,0.0
TH0635C,35.76203,51.33362,340,1.814155770324048,1,Residential,2022-12-10 23:00:00,TH,Ericsson,22.056,20.133,12.885,1.28,8.008,51.801,75.0,100.0,125.72225,0.26844,1.6762966666666668,Saturday,23.0,City Capacity,0.0
TH0642C,35.68744,51.46674,295,0.5358089260808927,1,Residential,2022-12-12 23:00:00,TH,Ericsson,31.997,29.13,14.274,3.243,9.009,59.154,75.0,100.0,264.514,0.38839999999999997,3.5268533333333334,Monday,23.0,City Capacity,0.0
TH0642A,35.68744,51.46674,45,0.641,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.98,16.109,21.288,3.277,9.496,32.373,75.0,100.0,176.7555,0.21478666666666668,2.3567400000000003,Monday,23.0,City Capacity,0.0
TH0644A,35.67771,51.39162,30,0.7001682524947783,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.289,18.804,17.545,2.461,8.543,50.324,75.0,100.0,124.675,0.25072,1.6623333333333332,Monday,23.0,City Capacity,0.0
TH0652A,35.67088,51.35746,80,0.9283862082066869,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.873,24.385,13.073,2.842,9.256,56.503,75.0,100.0,227.728,0.32513333333333333,3.0363733333333336,Monday,23.0,City Capacity,0.0
TH0656B,35.66015,51.33848,130,0.8419354838709677,1,Residential,2022-12-12 23:00:00,TH,Ericsson,18.302,16.631,19.332,2.982,9.12,36.736,75.0,100.0,172.7415,0.22174666666666668,2.30322,Monday,23.0,City Capacity,0.0
TH0659C,35.74654,51.84015,315,0.4631687142857142,1,Residential,2022-12-14 23:00:00,TH,Huawei,38.189,35.679,24.266,2.102,9.966,55.882,75.0,100.0,213.57,0.47572000000000003,2.8476,Wednesday,23.0,City Capacity,0.31247240363451845
TH0668B,35.69285,51.36004,180,0.7554716981132076,1,Residential,2022-12-12 23:00:00,TH,Ericsson,36.231,32.624,8.198,1.465,8.904,73.34,75.0,100.0,319.3985,0.4349866666666667,4.2586466666666665,Monday,23.0,City Capacity,0.0
TH0671B,35.80141,51.5308,120,0.4994357142857143,1,Residential,2022-12-14 23:00:00,TH,Huawei,37.41,34.718,20.741,2.032,9.951,56.249,75.0,100.0,217.47,0.4629066666666667,2.8996,Wednesday,23.0,City Capacity,0.0
TH0673B,35.73977,51.51564,180,0.4020565714285714,1,Residential,2022-12-14 23:00:00,TH,Huawei,17.885,16.464,15.204,1.247,8.671,43.456,75.0,100.0,135.536,0.21952,1.8071466666666667,Wednesday,23.0,City Capacity,0.0
TH0673A,35.73977,51.51564,70,0.4680017142857143,1,Residential,2022-12-13 23:00:00,TH,Huawei,23.861,22.434,21.085,1.483,8.369,49.806,75.0,100.0,116.723,0.29912,1.5563066666666667,Tuesday,23.0,City Capacity,0.0
TH0679B,35.7926,51.4722,210,0.6437897142857143,1,Residential,2022-12-10 23:00:00,TH,Huawei,43.921,40.601,12.627,1.894,9.272,70.586,75.0,100.0,314.451,0.5413466666666666,4.19268,Saturday,23.0,City Capacity,0.0
TH0685B,35.7762,51.47781,85,0.5147901428571429,1,Residential,2022-12-10 23:00:00,TH,Huawei,24.863,22.9,9.652,1.2,7.684,62.838,75.0,100.0,156.95,0.3053333333333333,2.0926666666666667,Saturday,23.0,City Capacity,0.0
